facebook,2,DySAT_colab,SIGMOID,val,AUC,0.8212068083862957
facebook,2,DySAT_colab,HAD,val,AUC,0.8289867777047264
facebook,2,DySAT_colab,SIGMOID,test,AUC,0.8302641190265657
facebook,2,DySAT_colab,HAD,test,AUC,0.8351264343627898
facebook,2,DySAT_colab,SIGMOID,val,AUC,0.8228504638761048
facebook,2,DySAT_colab,HAD,val,AUC,0.8306852217108629
facebook,2,DySAT_colab,SIGMOID,test,AUC,0.8337768029315534
facebook,2,DySAT_colab,HAD,test,AUC,0.8433516993822453
