EnronDySAT,10,default,SIGMOID,val,AUC,0.9162516976007243
EnronDySAT,10,default,HAD,val,AUC,0.9144409234947941
EnronDySAT,10,default,SIGMOID,test,AUC,0.8816703035112081
EnronDySAT,10,default,HAD,test,AUC,0.887026383654037
EnronDySAT,9,default,SIGMOID,val,AUC,0.8971261974177427
EnronDySAT,9,default,HAD,val,AUC,0.8962932111620159
EnronDySAT,9,default,SIGMOID,test,AUC,0.9261418853255587
EnronDySAT,9,default,HAD,test,AUC,0.9246610208709334
